year,month,state,handgun_unadjusted,long_gun_unadjusted,total_unadjusted,handgun_adjusted,long_gun_adjusted,total_adjusted
2017,01,New Hampshire,5872,3126,8998,6019,3605,9623
2017,01,New Jersey,6291,3691,9981,6544,3781,10325
2017,01,New Mexico,5515,4261,9777,6284,4939,11223
2017,01,New York,12353,14941,27294,11715,17443,29158
2017,01,North Carolina,1387,12547,13934,1583,13910,15493
2017,01,North Dakota,1582,2156,3738,1720,2743,4463
2017,01,Ohio,30931,17672,48602,33582,21127,54709
2017,01,Oklahoma,12668,10547,23214,13661,12071,25732
2017,01,Oregon,13278,9884,23162,13259,11400,24659
2017,01,Pennsylvania,48619,11758,60377,50676,13819,64495
2017,01,Puerto Rico,1201,221,1422,1323,255,1578
2017,01,Rhode Island,1492,932,2423,1388,894,2282
2017,01,South Carolina,10889,6823,17712,11285,8067,19352
2017,01,South Dakota,2754,3230,5984,2875,3792,6667
2017,01,Tennessee,25310,14941,40251,25904,16307,42211
2017,01,Texas,49360,36839,86199,53492,43280,96772
2017,01,United States,636255,420108,1056363,682235,485728,1167963
2017,01,Utah,3334,3257,6591,3625,4263,7888
2017,01,Vermont,1538,1401,2939,1656,1771,3427
2017,01,Virgin Islands,20,11,31,,,
2017,01,Virginia,23513,15751,39263,22120,16963,39083
2017,01,Washington,17732,11482,29214,18040,13244,31284
2017,01,West Virginia,6799,5873,12672,7846,7416,15261
2017,01,Wisconsin,13613,9809,23421,15495,13609,29104
2017,01,Wyoming,1542,1657,3199,1812,2146,3958
2017,02,Alabama,12368,8286,20655,9781,8644,18425
2017,02,Alaska,3341,2510,5851,3579,3198,6777
2017,02,Arizona,18109,10672,28782,14807,9921,24728
2017,02,Arkansas,9420,7181,16601,6865,7181,14046
2017,02,California,48799,27486,76285,46901,29039,75939
2017,02,Colorado,24418,16189,40606,21980,16642,38622
2017,02,Connecticut,7090,2406,9495,6513,2465,8979
2017,02,Delaware,2688,1942,4630,2311,1987,4297
2017,02,District of Columbia,74,3,77,75,3,78
2017,02,Florida,67527,28233,95759,58888,27766,86654
2017,02,Georgia,21857,11217,33074,15957,11149,27106
2017,02,Guam,85,51,135,89,57,146
2017,02,Hawaii,0,0,0,,,
2017,02,Idaho,4706,4544,9250,4095,4921,9016
2017,02,Illinois,31262,15001,46263,27332,14026,41358
2017,02,Indiana,30973,15439,46411,24348,15110,39458
2017,02,Iowa,363,2656,3020,308,2851,3158
2017,02,Kansas,9363,6524,15887,7051,6358,13409
2017,02,Kentucky,17621,10648,28269,12463,9609,22072
2017,02,Louisiana,14703,9096,23798,13225,11566,24791
2017,02,Maine,4320,2984,7304,3909,3804,7713
2017,02,Mariana Islands,0,0,0,,,
2017,02,Maryland,5467,6137,11604,5063,6181,11244
2017,02,Massachusetts,7080,3363,10442,6691,3492,10183
2017,02,Michigan,17410,11074,28483,14302,11679,25981
2017,02,Minnesota,13664,11018,24682,12391,13329,25720
2017,02,Mississippi,13052,7288,20339,9389,7930,17319
2017,02,Missouri,31023,19238,50261,24666,19044,43710
2017,02,Montana,3543,4112,7655,3422,4877,8299
2017,02,Nebraska,195,2137,2332,188,2295,2483
2017,02,Nevada,6547,3344,9891,5493,3247,8740
2017,02,New Hampshire,6703,3410,10113,6035,3628,9663
2017,02,New Jersey,6494,3829,10324,6292,3952,10245
2017,02,New Mexico,8295,5655,13950,6733,5104,11837
2017,02,New York,12808,15685,28493,11768,17310,29078
2017,02,North Carolina,2008,15293,17301,1702,14923,16625
2017,02,North Dakota,2072,2519,4591,1826,3050,4877
2017,02,Ohio,41610,21616,63226,33975,21334,55310
2017,02,Oklahoma,16788,12078,28866,14243,12031,26274
2017,02,Oregon,18068,12899,30966,15748,12219,27967
2017,02,Pennsylvania,59518,14007,73525,53526,14226,67751
2017,02,Puerto Rico,1126,243,1370,1236,276,1512
2017,02,Rhode Island,1636,1034,2670,1457,957,2414
2017,02,South Carolina,16708,9903,26611,12066,9769,21835
2017,02,South Dakota,4113,4073,8186,3287,4312,7599
2017,02,Tennessee,35180,18068,53248,28061,17275,45336
2017,02,Texas,66340,40437,106777,53426,42370,95796
2017,02,United States,819091,493214,1312304,706585,513517,1220102
2017,02,Utah,4808,4677,9485,4176,4855,9030
2017,02,Vermont,2138,1757,3895,1641,1758,3399
2017,02,Virgin Islands,29,9,37,,,
2017,02,Virginia,31277,18246,49523,26254,18196,44449
2017,02,Washington,21590,13972,35562,19334,13649,32983
2017,02,West Virginia,10544,7558,18102,7947,7243,15190
2017,02,Wisconsin,20024,13534,33559,17066,14265,31331
2017,02,Wyoming,2147,1935,4082,1969,2109,4077
2017,03,Alabama,12089,8072,20161,9350,8311,17661
2017,03,Alaska,3576,3106,6682,3322,2978,6300
2017,03,Arizona,17198,10751,27950,13871,9389,23261
2017,03,Arkansas,9197,7110,16308,6947,7541,14488
2017,03,California,53605,30623,84228,46180,28005,74185
2017,03,Colorado,24673,17115,41788,20325,15940,36265
2017,03,Connecticut,8224,2806,11030,6464,2164,8627
2017,03,Delaware,2934,1966,4899,2233,1874,4107
2017,03,District of Columbia,92,4,97,67,4,71
2017,03,Florida,69259,28774,98033,59518,27244,86762
2017,03,Georgia,21925,11213,33139,16388,11325,27713
2017,03,Guam,96,59,155,94,56,150
2017,03,Hawaii,0,0,0,,,
2017,03,Idaho,5217,5706,10923,4128,5132,9260
2017,03,Illinois,34898,17180,52077,26396,13859,40255
2017,03,Indiana,32325,16672,48996,23436,14828,38264
2017,03,Iowa,352,3455,3807,277,2861,3138
2017,03,Kansas,8879,6470,15349,6847,6191,13038
2017,03,Kentucky,15855,10601,26456,11897,9826,21723
2017,03,Louisiana,16209,9739,25948,13670,11756,25426
2017,03,Maine,5230,3831,9062,3911,3797,7707
2017,03,Mariana Islands,10,1,11,,,
2017,03,Maryland,5961,6334,12295,4834,5913,10748
2017,03,Massachusetts,8205,3967,12172,6318,3117,9435
2017,03,Michigan,17934,12514,30448,13041,11520,24561
2017,03,Minnesota,16002,14857,30858,11597,12902,24499
2017,03,Mississippi,13256,7670,20926,10029,8604,18633
2017,03,Missouri,31802,21139,52941,24698,18512,43210
2017,03,Montana,4286,5352,9637,3450,4988,8438
2017,03,Nebraska,201,2190,2391,175,2172,2347
2017,03,Nevada,6973,3872,10845,5600,3327,8927
2017,03,New Hampshire,8009,3812,11821,6141,3271,9412
2017,03,New Jersey,7558,4250,11808,6063,3671,9734
2017,03,New Mexico,7839,5440,13278,6131,4652,10782
2017,03,New York,14291,17374,31666,11705,16508,28213
2017,03,North Carolina,2123,15508,17631,1880,15146,17026
2017,03,North Dakota,2291,2685,4976,1735,2480,4215
2017,03,Ohio,42850,23547,66397,32689,20366,53055
2017,03,Oklahoma,16647,12146,28794,13631,11931,25562
2017,03,Oregon,18895,14873,33768,15399,12507,27905
2017,03,Pennsylvania,67328,17420,84747,51942,14403,66345
2017,03,Puerto Rico,1425,257,1682,1421,270,1691
2017,03,Rhode Island,1812,1115,2927,1435,892,2327
2017,03,South Carolina,15373,8184,23557,11976,8238,20214
2017,03,South Dakota,3959,4316,8275,3022,4175,7197
2017,03,Tennessee,32306,17514,49820,26978,17831,44809
2017,03,Texas,64712,40869,105581,53083,42207,95290
2017,03,United States,851688,532036,1383724,674042,503481,1177523
2017,03,Utah,4841,4411,9252,3800,4345,8145
2017,03,Vermont,2328,2092,4420,1695,1795,3490
2017,03,Virgin Islands,30,6,35,,,
2017,03,Virginia,32860,19529,52390,26150,18095,44245
2017,03,Washington,23147,14823,37970,19056,13779,32835
2017,03,West Virginia,10351,7853,18204,7654,7231,14885
2017,03,Wisconsin,21896,18484,40380,15819,14737,30556
2017,03,Wyoming,2355,2378,4733,1852,2134,3986
2017,04,Alabama,8131,5484,13615,9133,7834,16967
2017,04,Alaska,3553,3380,6933,3375,3318,6693
2017,04,Arizona,15356,8957,24313,15267,9998,25265
2017,04,Arkansas,6553,4964,11517,7423,7265,14688
2017,04,California,49700,27388,77088,48966,28408,77374
2017,04,Colorado,22573,14823,37396,22984,16208,39192
2017,04,Connecticut,7213,2269,9482,7126,2466,9592
2017,04,Delaware,2317,1472,3788,2318,1739,4057
2017,04,District of Columbia,75,1,76,77,3,80
2017,04,Florida,60202,23462,83664,62690,27481,90170
2017,04,Georgia,14985,7687,22672,16820,11387,28207
2017,04,Guam,109,50,158,117,54,171
2017,04,Hawaii,0,0,0,,,
2017,04,Idaho,4437,4619,9056,4611,5308,9919
2017,04,Illinois,28885,12387,41272,28026,13915,41941
2017,04,Indiana,24344,13274,37618,24971,15348,40319
2017,04,Iowa,280,2586,2867,272,3245,3518
2017,04,Kansas,6830,5217,12047,7353,6612,13965
2017,04,Kentucky,11320,7647,18967,12712,9638,22350
2017,04,Louisiana,12147,7318,19466,13839,11941,25780
2017,04,Maine,4399,3582,7981,4155,3890,8045
2017,04,Mariana Islands,12,2,14,,,
2017,04,Maryland,4905,5667,10572,4564,6272,10836
2017,04,Massachusetts,7407,3202,10610,7231,3288,10519
2017,04,Michigan,13996,10324,24320,13708,12268,25975
2017,04,Minnesota,14975,13952,28928,11594,12757,24351
2017,04,Mississippi,9071,5118,14189,9984,8605,18589
2017,04,Missouri,23459,16634,40093,25313,19644,44957
2017,04,Montana,3556,4912,8468,3501,5198,8699
2017,04,Nebraska,143,1817,1960,150,2391,2540
2017,04,Nevada,5695,3337,9032,5901,3478,9379
2017,04,New Hampshire,6234,3443,9677,6080,3463,9543
2017,04,New Jersey,6294,3521,9815,5353,3667,9020
2017,04,New Mexico,6525,4719,11244,6746,5180,11926
2017,04,New York,13329,16275,29603,12320,17283,29602
2017,04,North Carolina,1822,11060,12882,2001,14793,16795
2017,04,North Dakota,2539,2850,5389,2069,2954,5023
2017,04,Ohio,35889,18963,54852,34435,21094,55530
2017,04,Oklahoma,15597,10970,26567,15889,12917,28806
2017,04,Oregon,16636,11988,28624,16530,12418,28949
2017,04,Pennsylvania,53081,13065,66145,53629,14404,68033
2017,04,Puerto Rico,1244,253,1497,1323,271,1594
2017,04,Rhode Island,1481,960,2441,1423,937,2359
2017,04,South Carolina,11778,6137,17915,12598,8439,21037
2017,04,South Dakota,3348,3472,6820,3353,4223,7576
2017,04,Tennessee,25334,12673,38007,27885,17408,45292
2017,04,Texas,52180,33503,85682,57604,44717,102321
2017,04,United States,706487,434827,1141314,726719,508053,1234773
2017,04,Utah,4309,3632,7941,4441,4411,8852
2017,04,Vermont,2156,2008,4164,1765,1776,3542
2017,04,Virgin Islands,24,8,32,,,
2017,04,Virginia,32428,18528,50956,34514,21822,56336
2017,04,Washington,19525,12418,31943,18938,13718,32656
2017,04,West Virginia,7797,6191,13988,8022,7499,15521
2017,04,Wisconsin,18421,14683,33103,17282,14166,31448
2017,04,Wyoming,1890,1976,3865,1908,2166,4074
2017,05,Alabama,8258,5355,13612,9625,7884,17509
2017,05,Alaska,3323,2892,6215,3290,3234,6524
2017,05,Arizona,13885,7894,21779,15196,9765,24961
2017,05,Arkansas,6002,4682,10683,7412,7747,15159
2017,05,California,46686,26945,73631,48079,29212,77291
2017,05,Colorado,19880,13368,33249,22314,15924,38238
2017,05,Connecticut,6546,2048,8594,6920,2524,9445
2017,05,Delaware,2006,1275,3281,2280,1696,3976
2017,05,District of Columbia,75,7,81,75,6,81
2017,05,Florida,56768,22421,79189,61561,28424,89985
2017,05,Georgia,13866,7318,21184,16713,11830,28543
2017,05,Guam,111,63,174,110,61,171
2017,05,Hawaii,0,0,0,,,
2017,05,Idaho,3793,4268,8061,4314,5229,9543
2017,05,Illinois,25320,11029,36348,28774,14724,43498
2017,05,Indiana,20601,11111,31712,24564,15867,40431
2017,05,Iowa,219,1938,2157,310,3056,3366
2017,05,Kansas,5849,4524,10373,7379,6683,14062
2017,05,Kentucky,10035,6392,16427,12904,10245,23149
2017,05,Louisiana,11997,7531,19527,14251,12408,26659
2017,05,Maine,3762,2996,6758,4111,4176,8287
2017,05,Mariana Islands,11,1,12,,,
2017,05,Maryland,5026,4701,9727,5192,6329,11520
2017,05,Massachusetts,5790,2959,8749,6558,3574,10132
2017,05,Michigan,11741,7971,19712,13884,12361,26245
2017,05,Minnesota,9067,8716,17784,9949,12630,22580
2017,05,Mississippi,8061,4690,12751,9753,8447,18200
2017,05,Missouri,21062,13558,34619,25146,19424,44570
2017,05,Montana,3145,4357,7502,3346,5153,8499
2017,05,Nebraska,125,1387,1513,142,2301,2443
2017,05,Nevada,5350,2774,8125,5930,3246,9175
2017,05,New Hampshire,5081,2725,7806,5834,3375,9209
2017,05,New Jersey,6126,3224,9350,5432,3836,9268
2017,05,New Mexico,6014,4008,10022,6562,5076,11638
2017,05,New York,12998,14344,27342,13486,19007,32493
2017,05,North Carolina,1726,10268,11994,2000,15600,17600
2017,05,North Dakota,1617,2115,3732,1812,2841,4653
2017,05,Ohio,28918,15381,44299,34335,21539,55874
2017,05,Oklahoma,12460,8798,21258,14840,12563,27403
2017,05,Oregon,14590,10030,24620,16096,11945,28041
2017,05,Pennsylvania,46911,12235,59146,55746,15839,71585
2017,05,Puerto Rico,1441,273,1714,1365,265,1630
2017,05,Rhode Island,1353,795,2148,1422,965,2387
2017,05,South Carolina,10862,5336,16199,12651,8405,21057
2017,05,South Dakota,2765,2995,5761,3267,4371,7638
2017,05,Tennessee,24418,11820,36237,28228,17900,46128
2017,05,Texas,49051,33239,82290,56213,45614,101827
2017,05,United States,625886,379639,1005524,699393,511940,1211332
2017,05,Utah,3524,3458,6983,4058,4617,8675
2017,05,Vermont,1491,1299,2790,1718,1766,3484
2017,05,Virgin Islands,23,3,26,,,
2017,05,Virginia,23867,13399,37266,28511,19003,47514
2017,05,Washington,18149,11293,29442,19617,13726,33343
2017,05,West Virginia,6753,5115,11868,8176,7776,15952
2017,05,Wisconsin,15541,10478,26018,18267,15107,33374
2017,05,Wyoming,1848,1836,3684,1923,2126,4049
2017,06,Alabama,9470,5628,15098,10617,7736,18353
2017,06,Alaska,3409,2688,6097,3486,3317,6804
2017,06,Arizona,13324,8065,21390,15293,10017,25310
2017,06,Arkansas,6519,4798,11317,7627,7800,15428
2017,06,California,46999,26188,73186,49594,30052,79646
2017,06,Colorado,20701,13570,34270,23185,16446,39631
2017,06,Connecticut,6823,1942,8765,7019,2446,9465
2017,06,Delaware,1969,1263,3232,2269,1764,4034
2017,06,District of Columbia,57,6,63,72,6,78
2017,06,Florida,59539,23531,83070,65264,29211,94474
2017,06,Georgia,15525,7668,23194,18013,11772,29785
2017,06,Guam,114,57,172,111,60,172
2017,06,Hawaii,0,0,0,,,
2017,06,Idaho,4212,4270,8482,4677,5354,10031
2017,06,Illinois,24402,11309,35712,28832,15400,44232
2017,06,Indiana,20767,11257,32024,24909,15686,40595
2017,06,Iowa,111,1808,1920,163,3049,3212
2017,06,Kansas,6496,4475,10970,8024,6735,14759
2017,06,Kentucky,10157,6261,16419,12846,9866,22712
2017,06,Louisiana,13471,7550,21021,14529,12147,26676
2017,06,Maine,3541,2577,6118,4098,3832,7931
2017,06,Mariana Islands,11,3,14,,,
2017,06,Maryland,4386,4380,8766,4698,6043,10741
2017,06,Massachusetts,6337,2680,9017,6842,3455,10296
2017,06,Michigan,12507,8556,21063,14897,12812,27709
2017,06,Minnesota,7198,8570,15768,8840,12959,21799
2017,06,Mississippi,9206,4852,14058,11620,8301,19921
2017,06,Missouri,22433,13646,36079,26096,19368,45464
2017,06,Montana,3562,4333,7895,3814,5278,9092
2017,06,Nebraska,111,1389,1500,135,2307,2442
2017,06,Nevada,5135,2812,7946,5701,3319,9020
2017,06,New Hampshire,5322,2655,7977,6110,3310,9420
2017,06,New Jersey,5524,2845,8369,5259,3499,8758
2017,06,New Mexico,5954,4122,10076,6735,5261,11995
2017,06,New York,12078,12656,24734,12793,17453,30245
2017,06,North Carolina,1990,10778,12768,2228,15887,18115
2017,06,North Dakota,1634,2201,3835,1992,2976,4968
2017,06,Ohio,27144,15960,43104,33447,21812,55259
2017,06,Oklahoma,13915,9061,22976,15454,12531,27985
2017,06,Oregon,14996,10141,25137,16469,12343,28812
2017,06,Pennsylvania,45549,12229,57778,54657,15878,70536
2017,06,Puerto Rico,1511,271,1782,1376,262,1639
2017,06,Rhode Island,1324,817,2142,1532,986,2518
2017,06,South Carolina,13064,5476,18539,14971,8091,23063
2017,06,South Dakota,2593,2860,5453,3176,4294,7469
2017,06,Tennessee,25706,12714,38420,29385,18499,47884
2017,06,Texas,56322,34569,90891,60782,45134,105916
2017,06,United States,644848,383051,1027898,721577,509322,1230898
2017,06,Utah,3638,3288,6926,4317,4615,8932
2017,06,Vermont,1471,1115,2586,1703,1621,3324
2017,06,Virgin Islands,28,2,30,,,
2017,06,Virginia,24658,13977,38634,28588,19064,47653
2017,06,Washington,19006,11450,30456,20075,13175,33250
2017,06,West Virginia,6311,4942,11253,7737,7528,15265
2017,06,Wisconsin,14854,11000,25854,18001,16225,34227
2017,06,Wyoming,1766,1792,3557,1988,2206,4194
2017,07,Alabama,6934,5553,12487,8567,7685,16252
2017,07,Alaska,3400,2902,6302,3640,3411,7051
2017,07,Arizona,11812,7598,19410,14244,9512,23756
2017,07,Arkansas,5057,4464,9520,6551,7265,13815
2017,07,California,40730,23893,64623,46766,28902,75668
2017,07,Colorado,18791,13294,32085,21187,16225,37412
2017,07,Connecticut,5995,1948,7943,6797,2549,9346
2017,07,Delaware,1625,1166,2791,1993,1665,3658
2017,07,District of Columbia,48,6,54,57,6,63
2017,07,Florida,54201,22864,77065,61008,29182,90190
2017,07,Georgia,12194,7223,19416,15977,11252,27230
2017,07,Guam,94,65,158,93,65,158
2017,07,Hawaii,0,0,0,,,
2017,07,Idaho,3340,3768,7107,4111,5185,9297
2017,07,Illinois,21100,11726,32826,25697,15265,40962
2017,07,Indiana,17566,11637,29203,22670,16032,38702
2017,07,Iowa,108,1818,1926,187,3018,3205
2017,07,Kansas,5405,4611,10017,6730,6662,13392
2017,07,Kentucky,8420,6091,14511,11325,9508,20834
2017,07,Louisiana,10994,7224,18218,13133,11407,24540
2017,07,Maine,3099,2619,5718,3761,3657,7417
2017,07,Mariana Islands,13,2,15,,,
2017,07,Maryland,4101,4334,8435,4698,6025,10723
2017,07,Massachusetts,4567,2495,7062,5645,3306,8951
2017,07,Michigan,10464,8684,19149,13015,12572,25587
2017,07,Minnesota,5969,8777,14746,7960,12613,20573
2017,07,Mississippi,6909,4730,11639,9328,8084,17412
2017,07,Missouri,18709,13151,31859,23444,18795,42239
2017,07,Montana,2709,3656,6366,3015,4891,7907
2017,07,Nebraska,107,1324,1431,144,2147,2291
2017,07,Nevada,4257,2404,6660,5104,3142,8246
2017,07,New Hampshire,4655,2674,7329,5616,3405,9021
2017,07,New Jersey,4786,2771,7557,4947,3463,8410
2017,07,New Mexico,5568,3830,9398,6494,4904,11398
2017,07,New York,10320,12618,22938,11475,18105,29580
2017,07,North Carolina,1363,10446,11808,1662,15502,17164
2017,07,North Dakota,1483,2301,3784,1916,3023,4938
2017,07,Ohio,24144,16599,40743,30636,22364,53000
2017,07,Oklahoma,11050,8103,19152,13714,11908,25622
2017,07,Oregon,12277,8666,20943,15133,11738,26870
2017,07,Pennsylvania,41062,12863,53925,51225,17043,68268
2017,07,Puerto Rico,1251,230,1481,1306,221,1527
2017,07,Rhode Island,1062,794,1856,1330,1013,2343
2017,07,South Carolina,8564,5444,14007,11434,7825,19260
2017,07,South Dakota,2228,2699,4927,2880,4080,6960
2017,07,Tennessee,22307,12568,34874,26387,17761,44148
2017,07,Texas,43017,32382,75398,53685,45515,99199
2017,07,United States,545430,371784,917213,651985,505841,1157826
2017,07,Utah,2818,2801,5619,3825,4139,7964
2017,07,Vermont,1291,1165,2456,1600,1652,3252
2017,07,Virgin Islands,45,9,54,,,
2017,07,Virginia,22757,14719,37476,25717,18961,44678
2017,07,Washington,14781,10121,24902,18002,12680,30681
2017,07,West Virginia,5707,5349,11056,7468,7990,15458
2017,07,Wisconsin,12739,10989,23728,15747,16159,31906
2017,07,Wyoming,1439,1619,3058,1744,2092,3836
2017,08,Alabama,7260,6992,14252,8533,7865,16397
2017,08,Alaska,3124,3609,6733,3307,3130,6436
2017,08,Arizona,12640,9144,21784,14526,9638,24164
2017,08,Arkansas,5665,6182,11847,6470,6967,13437
2017,08,California,45221,28842,74063,47398,29052,76450
2017,08,Colorado,19410,15356,34766,21344,15986,37330
2017,08,Connecticut,5818,2187,8005,6585,2492,9077
2017,08,Delaware,1792,1548,3340,2176,1743,3919
2017,08,District of Columbia,61,8,68,61,8,68
2017,08,Florida,53603,26142,79745,58550,29180,87730
2017,08,Georgia,13468,9154,22623,16212,10656,26868
2017,08,Guam,118,54,172,125,57,182
2017,08,Hawaii,0,0,0,,,
2017,08,Idaho,3763,4588,8351,4302,5126,9428
2017,08,Illinois,22645,13323,35968,25817,14352,40168
2017,08,Indiana,19766,13796,33562,22904,15011,37916
2017,08,Iowa,151,2206,2356,188,2816,3004
2017,08,Kansas,5869,5580,11449,7247,6255,13502
2017,08,Kentucky,9348,7715,17063,11482,9347,20828
2017,08,Louisiana,11831,10361,22191,12478,10905,23383
2017,08,Maine,3500,3441,6941,3913,3737,7650
2017,08,Mariana Islands,21,11,32,,,
2017,08,Maryland,4052,5317,9370,4365,6179,10544
2017,08,Massachusetts,5372,2946,8318,5481,3154,8635
2017,08,Michigan,11108,11232,22340,12977,12500,25477
2017,08,Minnesota,6337,12770,19107,7538,12342,19880
2017,08,Mississippi,10586,9133,19720,10299,8387,18686
2017,08,Missouri,20236,16440,36675,23341,18308,41650
2017,08,Montana,3100,4680,7780,3231,4874,8105
2017,08,Nebraska,128,1841,1969,145,2151,2297
2017,08,Nevada,4722,2741,7464,5291,3097,8388
2017,08,New Hampshire,4584,3177,7761,5257,3334,8592
2017,08,New Jersey,4662,3342,8004,4990,3562,8552
2017,08,New Mexico,5864,4472,10336,6376,4909,11284
2017,08,New York,10249,14737,24985,11241,16904,28145
2017,08,North Carolina,1529,13360,14889,1819,15125,16943
2017,08,North Dakota,1722,2895,4617,2003,2906,4909
2017,08,Ohio,24713,17029,41742,29940,20249,50188
2017,08,Oklahoma,11748,10919,22667,13545,12072,25617
2017,08,Oregon,12961,9880,22842,15057,11828,26885
2017,08,Pennsylvania,44691,14487,59178,50470,16239,66709
2017,08,Puerto Rico,1323,287,1610,1278,241,1519
2017,08,Rhode Island,1141,825,1966,1292,959,2252
2017,08,South Carolina,9492,7460,16952,11000,7847,18846
2017,08,South Dakota,2412,3678,6091,2799,4040,6840
2017,08,Tennessee,21962,15624,37586,25029,16499,41528
2017,08,Texas,43726,41094,84820,50512,41706,92219
2017,08,United States,578325,456732,1035057,650803,500736,1151540
2017,08,Utah,3069,3469,6538,3941,4329,8269
2017,08,Vermont,1453,1477,2930,1641,1717,3358
2017,08,Virgin Islands,52,4,56,,,
2017,08,Virginia,22877,16419,39295,25939,18742,44682
2017,08,Washington,15852,11439,27291,18592,13221,31813
2017,08,West Virginia,5816,5491,11307,6861,6711,13571
2017,08,Wisconsin,14070,15795,29865,15282,16049,31331
2017,08,Wyoming,1647,2033,3680,1836,2128,3963
2017,09,Alabama,6656,7301,13957,9002,8051,17053
2017,09,Alaska,2728,3399,6127,3313,3332,6645
2017,09,Arizona,12863,9435,22298,14960,10007,24967
2017,09,Arkansas,5184,7072,12256,6633,7658,14292
2017,09,California,40882,27039,67921,47811,29226,77037
2017,09,Colorado,18494,15961,34455,21882,16545,38428
2017,09,Connecticut,5317,2192,7510,6513,2367,8880
2017,09,Delaware,1630,1767,3397,2044,1926,3970
2017,09,District of Columbia,62,4,66,68,4,72
2017,09,Florida,45012,21637,66649,53415,25111,78527
2017,09,Georgia,12570,9324,21893,15942,10596,26537
2017,09,Guam,85,55,140,91,60,151
2017,09,Hawaii,0,0,0,,,
2017,09,Idaho,3589,5991,9580,4256,5451,9708
2017,09,Illinois,21014,12117,33131,25391,13293,38684
2017,09,Indiana,18359,13122,31481,23134,14690,37823
2017,09,Iowa,167,2905,3072,204,3050,3254
2017,09,Kansas,5296,5854,11151,7012,6560,13572
2017,09,Kentucky,9520,8895,18415,11921,10151,22073
2017,09,Louisiana,12398,13584,25982,13092,11270,24362
2017,09,Maine,3533,4847,8380,3762,3752,7514
2017,09,Mariana Islands,14,4,19,,,
2017,09,Maryland,3765,5424,9189,4592,5909,10501
2017,09,Massachusetts,5398,3263,8660,6308,3435,9744
2017,09,Michigan,9699,11923,21622,12015,11293,23308
2017,09,Minnesota,5649,14245,19894,6725,11051,17776
2017,09,Mississippi,7332,7084,14416,9618,7984,17602
2017,09,Missouri,19782,16925,36707,23993,18913,42907
2017,09,Montana,2872,5603,8476,3195,4912,8107
2017,09,Nebraska,125,2192,2318,157,2335,2492
2017,09,Nevada,4652,3021,7673,5561,3334,8895
2017,09,New Hampshire,4854,3576,8430,5479,3486,8964
2017,09,New Jersey,4384,3344,7728,5080,3826,8906
2017,09,New Mexico,6152,5271,11424,7174,5651,12825
2017,09,New York,9435,18038,27473,10798,16333,27131
2017,09,North Carolina,1615,12730,14345,1939,14392,16331
2017,09,North Dakota,1585,3301,4886,1855,2833,4688
2017,09,Ohio,24322,17626,41948,30285,20188,50473
2017,09,Oklahoma,10644,10810,21453,13853,12185,26038
2017,09,Oregon,12720,12958,25678,14749,12489,27239
2017,09,Pennsylvania,43808,14544,58352,50357,15863,66220
2017,09,Puerto Rico,705,160,865,732,154,886
2017,09,Rhode Island,1177,860,2037,1367,971,2338
2017,09,South Carolina,8656,6965,15621,11390,7791,19182
2017,09,South Dakota,2377,4726,7103,2789,4353,7142
2017,09,Tennessee,21141,15121,36262,26021,16884,42905
2017,09,Texas,45751,46078,91829,57520,43921,101441
2017,09,United States,545292,478437,1023729,665302,501130,1166431
2017,09,Utah,3124,4356,7480,4014,4557,8571
2017,09,Vermont,1492,1838,3330,1748,1686,3434
2017,09,Virgin Islands,7,2,9,,,
2017,09,Virginia,21644,16582,38226,26391,18225,44616
2017,09,Washington,15267,13349,28615,18423,13418,31841
2017,09,West Virginia,6150,7203,13353,7594,7652,15245
2017,09,Wisconsin,12057,14494,26551,13845,12998,26842
2017,09,Wyoming,1577,2323,3901,1868,2205,4073
2017,10,Alabama,7129,8070,15199,8855,8190,17045
2017,10,Alaska,3731,4079,7810,3063,3084,6147
2017,10,Arizona,12433,9618,22052,14437,10146,24584
2017,10,Arkansas,5732,8534,14266,6760,7175,13935
2017,10,California,43867,28324,72191,46609,29464,76073
2017,10,Colorado,20237,18839,39075,21877,17265,39142
2017,10,Connecticut,5623,2456,8080,6204,2240,8444
2017,10,Delaware,1835,1818,3653,1961,1643,3605
2017,10,District of Columbia,77,4,81,72,5,78
2017,10,Florida,56823,29336,86159,62142,28811,90953
2017,10,Georgia,13826,12122,25948,16483,10894,27377
2017,10,Guam,96,42,138,87,37,124
2017,10,Hawaii,0,0,0,,,
2017,10,Idaho,3885,6313,10198,4507,5366,9874
2017,10,Illinois,22987,14638,37624,25748,13891,39638
2017,10,Indiana,18281,15241,33521,21111,14379,35491
2017,10,Iowa,142,3533,3675,159,3004,3163
2017,10,Kansas,5884,6780,12664,6950,6517,13467
2017,10,Kentucky,10179,10158,20338,11779,9226,21005
2017,10,Louisiana,11186,14123,25309,12977,11532,24509
2017,10,Maine,3607,6610,10217,3630,3838,7468
2017,10,Mariana Islands,6,6,11,,,
2017,10,Maryland,4807,6632,11439,4936,5946,10882
2017,10,Massachusetts,5596,3484,9079,5843,3263,9105
2017,10,Michigan,11021,14147,25168,11981,11357,23338
2017,10,Minnesota,5622,16315,21937,6054,10724,16779
2017,10,Mississippi,7813,8367,16180,9814,7961,17775
2017,10,Missouri,21013,22689,43702,22907,19062,41968
2017,10,Montana,3075,6711,9786,3350,4910,8260
2017,10,Nebraska,134,2720,2854,151,2221,2372
